Date,Date,Open,High,Low,Close,Volume,Adj Close
2014-05-09,41768,16551.23047,16588.76953,16498.71094,16583.33984,74980000,16583.33984
2014-05-08,41767,16518.16016,16622.94922,16502.00977,16550.9707,75620000,16550.9707
2014-05-07,41766,16401.66016,16522.93945,16357.34961,16518.53906,93870000,16518.53906
2014-05-06,41765,16529.84961,16529.84961,16399.99023,16401.01953,74340000,16401.01953
2014-05-05,41764,16509.75,16547.91992,16377.08984,16530.55078,70320000,16530.55078
2014-05-02,41761,16562.33984,16620.06055,16488.31055,16512.89063,78910000,16512.89063
2014-05-01,41760,16580.25977,16604.78906,16525.25,16558.86914,75630000,16558.86914
2014-04-30,41759,16534.85938,16592.2793,16510.86914,16580.83984,92970000,16580.83984
2014-04-29,41758,16451.17969,16559.39063,16451.17969,16535.36914,71240000,16535.36914
2014-04-28,41757,16363.2002,16500.36914,16312.66016,16448.74023,105510000,16448.74023
2014-04-25,41754,16503.25977,16503.25977,16333.78027,16361.45996,90630000,16361.45996
2014-04-24,41753,16503.39063,16541.25977,16452.30078,16501.65039,80340000,16501.65039
2014-04-23,41752,16513.73047,16525.99023,16477.2793,16501.65039,76830000,16501.65039
2014-04-22,41751,16449.38086,16565.71094,16449.38086,16514.36914,84830000,16514.36914
2014-04-21,41750,16408.91992,16459.7793,16402.08008,16449.25,79500000,16449.25
2014-04-17,41746,16424.14063,16460.49023,16368.13965,16408.53906,136190000,16408.53906
2014-04-16,41745,16266.23047,16424.84961,16266.23047,16424.84961,94650000,16424.84961
2014-04-15,41744,16173.49023,16272.9502,16063.2002,16262.55957,97850000,16262.55957
2014-04-14,41743,16028.29004,16184.75977,16028.29004,16173.24023,90020000,16173.24023
2014-04-11,41740,16168.87012,16168.87012,16015.32031,16026.75,119550000,16026.75
2014-04-10,41739,16437.24023,16456.11914,16153.33984,16170.21973,112550000,16170.21973
2014-04-09,41738,16256.37012,16438.82031,16256.37012,16437.17969,91550000,16437.17969
2014-04-08,41737,16245.16016,16296.86035,16180.28027,16256.13965,98510000,16256.13965
2014-04-07,41736,16414.15039,16421.38086,16244.00977,16245.87012,116540000,16245.87012
2014-04-04,41733,16576.01953,16631.63086,16392.76953,16412.71094,104350000,16412.71094
2014-04-03,41732,16572.35938,16604.15039,16527.59961,16572.55078,77220000,16572.55078
2014-04-02,41731,16532.80078,16588.18945,16506.59961,16573,78120000,16573
2014-04-01,41730,16458.05078,16565.73047,16457.59961,16532.60938,88010000,16532.60938
2014-03-31,41729,16324.21973,16480.84961,16324.21973,16457.66016,104510000,16457.66016
2014-03-28,41726,16267.76953,16414.85938,16267.76953,16323.05957,86370000,16323.05957
2014-03-27,41725,16268.66992,16300.94043,16191.79004,16264.23047,93650000,16264.23047
2014-03-26,41724,16370.70996,16466.03906,16268.99023,16268.99023,92770000,16268.99023
2014-03-25,41723,16279.2002,16407.17969,16279.2002,16367.87988,89110000,16367.87988
2014-03-24,41722,16303.28027,16380.50977,16215.55957,16276.69043,110620000,16276.69043
2014-03-21,41719,16332.69043,16456.44922,16290.79004,16302.76953,353670000,16302.76953
2014-03-20,41718,16221.98047,16353.98047,16160.33008,16331.04981,91530000,16331.04981
2014-03-19,41717,16335.70996,16363.32031,16126.29004,16222.16992,90110000,16222.16992
2014-03-18,41716,16245.92969,16369.94043,16245.92969,16336.19043,79140000,16336.19043
2014-03-17,41715,16066.37012,16270.33984,16066.37012,16247.21973,88930000,16247.21973
2014-03-14,41712,16106.32031,16165.04981,16046.99023,16065.66992,85660000,16065.66992
2014-03-13,41711,16341.54981,16405.07031,16084.09961,16108.88965,86160000,16108.88965
2014-03-12,41710,16350.66992,16364.74023,16260.03027,16340.08008,77900000,16340.08008
2014-03-11,41709,16419.39063,16460.33008,16325.16992,16351.25,78150000,16351.25
2014-03-10,41708,16453.09961,16453.09961,16334.2002,16418.67969,68210000,16418.67969
2014-03-07,41705,16424.5293,16505.69922,16398.85938,16452.7207,80690000,16452.7207
2014-03-06,41704,16360.55957,16450.16992,16360.55957,16421.89063,75900000,16421.89063
2014-03-05,41703,16395.88086,16406.55078,16343.95996,16360.17969,73980000,16360.17969
2014-03-04,41702,16169.32031,16419.49023,16169.32031,16395.88086,96120000,16395.88086
2014-03-03,41701,16321.70996,16321.70996,16071.25,16168.03027,92760000,16168.03027
2014-02-28,41698,16273.23047,16398.94922,16226.08984,16321.70996,122110000,16321.70996
2014-02-27,41697,16197.7002,16276.28027,16159.80957,16272.65039,97640000,16272.65039
2014-02-26,41696,16180.36035,16252.34961,16155.86035,16198.41016,93980000,16198.41016
2014-02-25,41695,16207.33984,16254.25977,16147.25,16179.66016,99470000,16179.66016
2014-02-24,41694,16102.26953,16300.04004,16102.26953,16207.13965,244580000,16207.13965
2014-02-21,41691,16135.91992,16191.91992,16093.79981,16103.29981,126580000,16103.29981
2014-02-20,41690,16044.15039,16161.63965,16006.58984,16133.23047,77720000,16133.23047
2014-02-19,41689,16126.23047,16225.71973,16031.66016,16040.55957,80560000,16040.55957
2014-02-18,41688,16153.96973,16167.33008,16107.04004,16130.40039,91250000,16130.40039
2014-02-14,41684,16018.08008,16175.54981,15985.38965,16154.38965,84060000,16154.38965
2014-02-13,41683,15946.99023,16039.37012,15863.25,16027.58984,99470000,16027.58984
2014-02-12,41682,15993.04004,16036.55957,15928.75,15963.94043,77310000,15963.94043
2014-02-11,41681,15804.16992,16027.19043,15803.40039,15994.76953,95930000,15994.76953
2014-02-10,41680,15793.62988,15801.79004,15733.69043,15801.79004,84110000,15801.79004
2014-02-07,41677,15630.63965,15798.50977,15625.53027,15794.08008,105780000,15794.08008
2014-02-06,41676,15443.83008,15632.08984,15443,15628.53027,106980000,15628.53027
2014-02-05,41675,15443,15478.20996,15340.69043,15440.23047,105130000,15440.23047
2014-02-04,41674,15372.92969,15481.84961,15356.62012,15445.24023,124110000,15445.24023
2014-02-03,41673,15697.69043,15708.54004,15356.16992,15372.79981,151050000,15372.79981
2014-01-31,41670,15847.19043,15847.19043,15617.54981,15698.84961,137090000,15698.84961
2014-01-30,41669,15743.03027,15907.53027,15733.26953,15848.61035,92100000,15848.61035
2014-01-29,41668,15927.08008,15927.08008,15708.98047,15738.79004,109590000,15738.79004
2014-01-28,41667,15840.83984,15945.88965,15840.83984,15928.55957,89110000,15928.55957
2014-01-27,41666,15879.04981,15942.76953,15783.54981,15837.87988,127540000,15837.87988
2014-01-24,41663,16203.29004,16203.29004,15879.11035,15879.11035,141450000,15879.11035
2014-01-23,41662,16371.99023,16372.95996,16140.58008,16197.34961,100540000,16197.34961
2014-01-22,41661,16420.48047,16453.49023,16332.98047,16373.33984,87470000,16373.33984
2014-01-21,41660,16459.26953,16520.59961,16316.25,16414.43945,111570000,16414.43945
2014-01-17,41656,16408.01953,16495.25977,16378.79981,16458.56055,184970000,16458.56055
2014-01-16,41655,16477.69922,16477.69922,16375.55957,16417.00977,87370000,16417.00977
2014-01-15,41654,16378.03027,16505.2793,16376.78027,16481.93945,101130000,16481.93945
2014-01-14,41653,16261.99023,16373.91992,16260.83008,16373.86035,98610000,16373.86035
2014-01-13,41652,16434.0293,16453.13086,16240.59961,16257.94043,111680000,16257.94043
2014-01-10,41649,16453.61914,16487.65039,16379.01953,16437.05078,85190000,16437.05078
2014-01-09,41648,16471.41016,16525.34961,16378.61035,16444.75977,83990000,16444.75977
2014-01-08,41647,16527.66016,16528.88086,16416.68945,16462.74023,103260000,16462.74023
2014-01-07,41646,16429.01953,16562.32031,16429.01953,16530.93945,81270000,16530.93945
2014-01-06,41645,16474.03906,16532.99023,16405.51953,16425.09961,89380000,16425.09961
2014-01-03,41642,16456.89063,16518.74023,16439.30078,16469.99023,72770000,16469.99023
2014-01-02,41641,16572.16992,16573.07031,16416.49023,16441.34961,80960000,16441.34961
2013-12-31,41639,16512.38086,16588.25,16511.48047,16576.66016,78760000,16576.66016
2013-12-30,41638,16484.50977,16504.34961,16476.86914,16504.28906,54220000,16504.28906
2013-12-27,41635,16486.36914,16529.00977,16461.23047,16478.41016,47230000,16478.41016
2013-12-26,41634,16370.96973,16483,16370.96973,16479.88086,50160000,16479.88086
2013-12-24,41632,16295.7002,16360.59961,16295.7002,16357.54981,33640000,16357.54981
2013-12-23,41631,16225.25,16318.11035,16225.25,16294.61035,78930000,16294.61035
2013-12-20,41628,16178.57031,16287.83984,16178.57031,16221.13965,285190000,16221.13965
2013-12-19,41627,16162.50977,16194.71973,16121.54004,16179.08008,94980000,16179.08008
2013-12-18,41626,15876.57031,16173.04004,15808.91992,16167.96973,129620000,16167.96973
2013-12-17,41625,15884.05957,15917.95996,15836.4502,15875.25977,101490000,15875.25977
2013-12-16,41624,15759.59961,15930.30957,15759.59961,15884.57031,101470000,15884.57031
2013-12-13,41621,15745.66016,15792.79981,15717.91992,15755.36035,83180000,15755.36035
2013-12-12,41620,15844.82031,15845.11035,15703.79004,15739.42969,105870000,15739.42969
2013-12-11,41619,15970.75,15997.21973,15827.7002,15843.53027,107170000,15843.53027
2013-12-10,41618,16024.12012,16029.05957,15969.53027,15973.12988,79420000,15973.12988
2013-12-09,41617,16019.49023,16058.40039,16015.29004,16025.53027,91810000,16025.53027
2013-12-06,41614,15825.54981,16022.34961,15825.54981,16020.2002,98260000,16020.2002
2013-12-05,41613,15886.5,15896.19043,15809.37012,15821.50977,128080000,15821.50977
2013-12-04,41612,15910.50977,15960.36035,15791.29004,15889.76953,111180000,15889.76953
2013-12-03,41611,16004.71973,16004.71973,15859.67969,15914.62012,103910000,15914.62012
2013-12-02,41610,16087.12012,16098,15986.23047,16008.76953,92590000,16008.76953
2013-11-29,41607,16105.16016,16174.50977,16074.13965,16086.41016,69190000,16086.41016
2013-11-27,41605,16073.37012,16107.99023,16057.33984,16097.33008,65730000,16097.33008
2013-11-26,41604,16070.92969,16120.25,16070.92969,16072.79981,107450000,16072.79981
2013-11-25,41603,16072.08984,16109.62988,16055.45996,16072.54004,94040000,16072.54004
2013-11-22,41600,16008.70996,16068.78027,15976.26953,16064.76953,81000000,16064.76953
2013-11-21,41599,15908.07031,16016.04004,15908.07031,16009.99023,79000000,16009.99023
2013-11-20,41598,15971.2002,16016.84961,15865.37012,15900.82031,84350000,15900.82031
2013-11-19,41597,15974.05957,16025.84961,15943.78027,15967.03027,84570000,15967.03027
2013-11-18,41596,15962.71973,16030.28027,15942.16992,15976.01953,94860000,15976.01953
2013-11-15,41593,15876.16016,15962.98047,15875.90039,15961.7002,126460000,15961.7002
2013-11-14,41592,15806.21973,15884.99023,15798.74023,15876.21973,123860000,15876.21973
2013-11-13,41591,15739.5,15822.98047,15672,15821.62988,92450000,15821.62988
2013-11-12,41590,15773.15039,15793.37988,15708.29004,15750.66992,79260000,15750.66992
2013-11-11,41589,15759.28027,15791.4502,15737.21973,15783.09961,58860000,15783.09961
2013-11-08,41586,15591.54004,15764.29004,15579.34961,15761.78027,101200000,15761.78027
2013-11-07,41585,15751.30957,15797.67969,15586.33008,15593.98047,103860000,15593.98047
2013-11-06,41584,15628.71973,15750.29004,15628.71973,15746.87988,109200000,15746.87988
2013-11-05,41583,15631.21973,15651.88965,15522.17969,15618.21973,91890000,15618.21973
2013-11-04,41582,15621.2002,15658.90039,15588.48047,15639.12012,71200000,15639.12012
2013-11-01,41579,15558.00977,15649.40039,15543.25,15615.54981,101830000,15615.54981
2013-10-31,41578,15619.91992,15651.86035,15544.69043,15545.75,114050000,15545.75
2013-10-30,41577,15680.74023,15721,15574.51953,15618.75977,79170000,15618.75977
2013-10-29,41576,15572.20996,15683.08008,15572.20996,15680.34961,86600000,15680.34961
2013-10-28,41575,15569.19043,15599.08984,15533.48047,15568.92969,92760000,15568.92969
2013-10-25,41572,15523.71973,15570.59961,15512.95996,15570.28027,109900000,15570.28027
2013-10-24,41571,15414.87012,15528.62988,15414.12988,15509.20996,89240000,15509.20996
2013-10-23,41570,15465.33984,15465.66016,15366.19043,15413.33008,90630000,15413.33008
2013-10-22,41569,15394.21973,15518.09961,15394.21973,15467.66016,107030000,15467.66016
2013-10-21,41568,15401.32031,15410.17969,15362.66016,15392.2002,93660000,15392.2002
2013-10-18,41565,15371.70996,15412.96973,15321.80957,15399.65039,156660000,15399.65039
2013-10-17,41564,15369.45996,15376.11035,15229.01953,15371.65039,108490000,15371.65039
2013-10-16,41563,15170.7002,15374.15039,15170.7002,15373.83008,92850000,15373.83008
2013-10-15,41562,15300.29981,15301.91016,15161.33008,15168.00977,91440000,15168.00977
2013-10-14,41561,15231.33008,15309.48047,15136.37988,15301.25977,81420000,15301.25977
2013-10-11,41558,15126.51953,15237.29981,15100.12988,15237.11035,85730000,15237.11035
2013-10-10,41557,14806.38965,15126.07031,14806.38965,15126.07031,106540000,15126.07031
2013-10-09,41556,14778.19043,14852.5,14719.42969,14802.98047,103190000,14802.98047
2013-10-08,41555,14938.04004,14938.04004,14773.46973,14776.53027,102690000,14776.53027
2013-10-07,41554,15069.29981,15069.29981,14920.83008,14936.24023,79620000,14936.24023
2013-10-04,41551,14994.67969,15083.99023,14972.33008,15072.58008,75100000,15072.58008
2013-10-03,41550,15127.23047,15127.23047,14947.03027,14996.48047,91300000,14996.48047
2013-10-02,41549,15182.65039,15182.65039,15044.70996,15133.13965,86090000,15133.13965
2013-10-01,41548,15132.49023,15208.40039,15110.33984,15191.7002,82460000,15191.7002
2013-09-30,41547,15249.82031,15249.82031,15086.70996,15129.66992,122330000,15129.66992
2013-09-27,41544,15317.4502,15317.4502,15211.80957,15258.24023,95660000,15258.24023
2013-09-26,41543,15274.41992,15387.19043,15274.41992,15328.29981,79050000,15328.29981
2013-09-25,41542,15339.01953,15372.48047,15253.16016,15273.25977,81890000,15273.25977
2013-09-24,41541,15402.54004,15433.75,15327.13965,15334.58984,85430000,15334.58984
2013-09-23,41540,15452.30957,15466.9502,15368.25,15401.37988,94920000,15401.37988
2013-09-20,41537,15635.08984,15654.76953,15448.08984,15451.08984,379650000,15451.08984
2013-09-19,41536,15677.86035,15695.88965,15625.4502,15636.54981,116280000,15636.54981
2013-09-18,41535,15533.03027,15709.58008,15470.16016,15676.94043,145410000,15676.94043
2013-09-17,41534,15503.15039,15555.07031,15503.15039,15529.73047,104480000,15529.73047
2013-09-16,41533,15381.36035,15549.87012,15381.36035,15494.78027,105740000,15494.78027
2013-09-13,41530,15312.86035,15380.96973,15312.86035,15376.05957,90890000,15376.05957
2013-09-12,41529,15327.13965,15345.32031,15283.25977,15300.63965,99760000,15300.63965
2013-09-11,41528,15194.12988,15326.59961,15194.12988,15326.59961,102090000,15326.59961
2013-09-10,41527,15067.23047,15192.12988,15067.23047,15191.05957,103200000,15191.05957
2013-09-09,41526,14927.19043,15088.41016,14927.19043,15063.12012,90660000,15063.12012
2013-09-06,41523,14941.54981,15009.83984,14789.40039,14922.5,108410000,14922.5
2013-09-05,41522,14929.49023,14987.46973,14923.26953,14937.48047,101010000,14937.48047
2013-09-04,41521,14832.41992,14956.74023,14799.08984,14930.87012,122150000,14930.87012
2013-09-03,41520,14801.54981,14933.34961,14777.48047,14833.95996,142530000,14833.95996
2013-08-30,41516,14844.09961,14848.24023,14762.34961,14810.30957,135850000,14810.30957
2013-08-29,41515,14817.91016,14916.00977,14792.11035,14840.9502,93170000,14840.9502
2013-08-28,41514,14770.99023,14867.40039,14760.41016,14824.50977,104620000,14824.50977
2013-08-27,41513,14939.25,14939.25,14765.41992,14776.12988,118610000,14776.12988
2013-08-26,41512,15014.58008,15049.98047,14945.24023,14946.45996,102820000,14946.45996
2013-08-23,41509,14988.78027,15025.55957,14931.24023,15010.50977,131860000,15010.50977
2013-08-22,41508,14908.59961,14989.12012,14899,14963.74023,153490000,14963.74023
2013-08-21,41507,14993.80957,15019.7002,14880.83984,14897.54981,98340000,14897.54981
2013-08-20,41506,15011.82031,15074.91992,14992.16016,15002.99023,102340000,15002.99023
2013-08-19,41505,15076.79004,15106.38965,15005.41992,15010.74023,111660000,15010.74023
2013-08-16,41502,15112.57031,15139.76953,15054.37988,15081.46973,151620000,15081.46973
2013-08-15,41501,15332.70996,15332.70996,15094.03027,15112.19043,128340000,15112.19043
2013-08-14,41500,15447.70996,15453.08008,15316.62012,15337.66016,91030000,15337.66016
2013-08-13,41499,15420.67969,15504.13965,15342.33984,15451.00977,84790000,15451.00977
2013-08-12,41498,15415.21973,15441.75,15359.92969,15419.67969,78060000,15419.67969
2013-08-09,41495,15496.62988,15507.75977,15346.65039,15425.50977,81180000,15425.50977
2013-08-08,41494,15477.26953,15557.12012,15418.59961,15498.32031,90990000,15498.32031
2013-08-07,41493,15516.20996,15516.20996,15421.75,15470.66992,88430000,15470.66992
2013-08-06,41492,15608.44043,15608.44043,15473.40039,15518.74023,87730000,15518.74023
2013-08-05,41491,15651.98047,15655.20996,15584.83008,15612.12988,76850000,15612.12988
2013-08-02,41488,15627.55957,15658.42969,15558.67969,15658.36035,104840000,15658.36035
2013-08-01,41487,15503.84961,15650.69043,15503.84961,15628.01953,111040000,15628.01953
2013-07-31,41486,15528.57031,15634.32031,15492.95996,15499.54004,145120000,15499.54004
2013-07-30,41485,15534.49023,15593.91016,15479.12988,15520.58984,117550000,15520.58984
2013-07-29,41484,15557.13965,15557.13965,15482.26953,15521.96973,87240000,15521.96973
2013-07-26,41481,15547.84961,15560.96973,15405.16016,15558.83008,94880000,15558.83008
2013-07-25,41480,15539.16992,15560.33008,15455.58984,15555.61035,103260000,15555.61035
2013-07-24,41479,15576.69043,15602.59961,15496.83984,15542.24023,99320000,15542.24023
2013-07-23,41478,15547,15604.21973,15544.05957,15567.74023,98700000,15567.74023
2013-07-22,41477,15543.96973,15576.20996,15516.2002,15545.54981,180920000,15545.54981
2013-07-19,41474,15524.26953,15544.54981,15491.95996,15543.74023,229260000,15543.74023
2013-07-18,41473,15465.91016,15589.40039,15465.91016,15548.54004,136270000,15548.54004
2013-07-17,41472,15456.91992,15502,15438.12012,15470.51953,126240000,15470.51953
2013-07-16,41471,15485.03027,15498.16016,15415.70996,15451.84961,105970000,15451.84961
2013-07-15,41470,15459.69043,15509.48047,15455.76953,15484.25977,99430000,15484.25977
2013-07-12,41467,15460.69043,15498.38965,15410.26953,15464.29981,130140000,15464.29981
2013-07-11,41466,15298,15483.54981,15298,15460.91992,124950000,15460.91992
2013-07-10,41465,15298.03027,15348.9502,15258.88965,15291.66016,105050000,15291.66016
2013-07-09,41464,15228.45996,15320.41992,15228.45996,15300.33984,109270000,15300.33984
2013-07-08,41463,15137.21973,15262.71973,15137.21973,15224.69043,136820000,15224.69043
2013-07-05,41460,14995.45996,15137.50977,14971.2002,15135.83984,94560000,15135.83984
2013-07-03,41458,14923.73047,15025.90039,14858.92969,14988.37012,61000000,14988.37012
2013-07-02,41457,14974.95996,15049.21973,14870.50977,14932.41016,116610000,14932.41016
2013-07-01,41456,14911.59961,15083.28027,14911.59961,14974.95996,120570000,14974.95996
2013-06-28,41453,15016.58008,15034.62988,14884.79981,14909.59961,230000000,14909.59961
2013-06-27,41452,14921.28027,15075.00977,14921.28027,15024.49023,113650000,15024.49023
2013-06-26,41451,14769.99023,14938.98047,14769.67969,14910.13965,133230000,14910.13965
2013-06-25,41450,14669.69043,14812.03027,14669.69043,14760.30957,135940000,14760.30957
2013-06-24,41449,14795.79004,14795.79004,14551.26953,14659.55957,158670000,14659.55957
2013-06-21,41446,14760.62012,14858.55957,14688.42969,14799.40039,420080000,14799.40039
2013-06-20,41445,15105.50977,15105.50977,14732.03027,14758.32031,172630000,14758.32031
2013-06-19,41444,15315.46973,15322.07031,15112.11035,15112.19043,111380000,15112.19043
2013-06-18,41443,15186.29981,15340.08984,15186.29981,15318.23047,99210000,15318.23047
2013-06-17,41442,15078.70996,15261.70996,15078.70996,15179.84961,139250000,15179.84961
2013-06-14,41439,15178.08008,15205.91992,15044.79981,15070.17969,107430000,15070.17969
2013-06-13,41438,14992.54004,15202.26953,14953.4502,15176.08008,104490000,15176.08008
2013-06-12,41437,15130.38965,15241.28027,14981.20996,14995.23047,105770000,14995.23047
2013-06-11,41436,15231.37988,15251.07031,15086.08984,15122.01953,101610000,15122.01953
2013-06-10,41435,15247.80957,15300.63965,15211.25,15238.58984,94250000,15238.58984
2013-06-07,41432,15044.45996,15255.58008,15044.45996,15248.12012,137380000,15248.12012
2013-06-06,41431,14955.4502,15040.62012,14844.21973,15040.62012,140410000,15040.62012
2013-06-05,41430,15168.09961,15168.62988,14945.57031,14960.58984,141400000,14960.58984
2013-06-04,41429,15255.21973,15304.98047,15100.78027,15177.54004,134280000,15177.54004
2013-06-03,41428,15123.54981,15254.11035,15123.54981,15254.03027,147980000,15254.03027
2013-05-31,41425,15322.21973,15392.37988,15115.57031,15115.57031,208830000,15115.57031
2013-05-30,41424,15306.01953,15398.7002,15280.99023,15324.53027,121150000,15324.53027
2013-05-29,41423,15399.94043,15400.25,15229.53027,15302.79981,114020000,15302.79981
2013-05-28,41422,15307.33008,15521.49023,15307.33008,15409.38965,130680000,15409.38965
2013-05-24,41418,15290.74023,15306.70996,15199.62988,15303.09961,105660000,15303.09961
2013-05-23,41417,15300.57031,15348.41016,15180.23047,15294.5,148810000,15294.5
2013-05-22,41416,15387.12012,15542.40039,15265.95996,15307.16992,171850000,15307.16992
2013-05-21,41415,15334.96973,15434.5,15325.67969,15387.58008,122970000,15387.58008
2013-05-20,41414,15348.33008,15391.83984,15314.15039,15335.28027,116420000,15335.28027
2013-05-17,41411,15234.75,15357.40039,15234.75,15354.40039,175750000,15354.40039
2013-05-16,41410,15273.91992,15302.49023,15215.82031,15233.21973,145090000,15233.21973
2013-05-15,41409,15211.87012,15301.33984,15175.38965,15275.69043,124030000,15275.69043
2013-05-14,41408,15091.67969,15219.54981,15089.29981,15215.25,124590000,15215.25
2013-05-13,41407,15113.41992,15113.41992,15053.45996,15091.67969,94280000,15091.67969
2013-05-10,41404,15082.62012,15118.49023,15038.17969,15118.49023,98980000,15118.49023
2013-05-09,41403,15105.12012,15144.83008,15046.87012,15082.62012,97810000,15082.62012
2013-05-08,41402,15056.2002,15106.80957,15021.87012,15105.12012,113510000,15105.12012
2013-05-07,41401,14968.88965,15056.66992,14968.88965,15056.2002,117230000,15056.2002
2013-05-06,41400,14973.95996,14988.87012,14941.08984,14968.88965,116160000,14968.88965
2013-05-03,41397,14831.58008,15009.58984,14831.58008,14973.95996,119890000,14973.95996
2013-05-02,41396,14700.9502,14834.62988,14700.9502,14831.58008,91180000,14831.58008
2013-05-01,41395,14839.79981,14839.79981,14687.04981,14700.9502,112620000,14700.9502
2013-04-30,41394,14818.75,14839.79981,14734.46973,14839.79981,148250000,14839.79981
2013-04-29,41393,14712.54981,14844.95996,14712.54981,14818.75,97060000,14818.75
2013-04-26,41390,14700.79981,14743.49023,14684.82031,14712.54981,128910000,14712.54981
2013-04-25,41389,14676.29981,14768.04981,14665.4502,14700.79981,129600000,14700.79981
2013-04-24,41388,14719.45996,14747.41992,14666.54004,14676.29981,138020000,14676.29981
2013-04-23,41387,14567.16992,14721.41992,14554.29004,14719.45996,137320000,14719.45996
2013-04-22,41386,14547.50977,14588.83008,14457.59961,14567.16992,146890000,14567.16992
2013-04-19,41383,14537.13965,14553.73047,14444.03027,14547.50977,207200000,14547.50977
2013-04-18,41382,14618.58984,14650.25977,14495.29004,14537.13965,158050000,14537.13965
2013-04-17,41381,14756.78027,14756.78027,14560.80957,14618.58984,168010000,14618.58984
2013-04-16,41380,14599.2002,14761.73047,14599.2002,14756.78027,126320000,14756.78027
2013-04-15,41379,14865.05957,14865.05957,14598.58008,14599.2002,161680000,14599.2002
2013-04-12,41376,14865.13965,14865.20996,14790.57031,14865.05957,119570000,14865.05957
2013-04-11,41375,14802.24023,14887.50977,14785.36035,14865.13965,144570000,14865.13965
2013-04-10,41374,14673.45996,14826.66016,14673.45996,14802.24023,120520000,14802.24023
2013-04-09,41373,14613.48047,14716.45996,14598.5,14673.45996,128580000,14673.45996
2013-04-08,41372,14565.25,14613.48047,14497.79981,14613.48047,106680000,14613.48047
2013-04-05,41369,14606.11035,14606.11035,14434.42969,14565.25,131250000,14565.25
2013-04-04,41368,14550.34961,14625.24023,14538.71973,14606.11035,104790000,14606.11035
2013-04-03,41367,14662.00977,14683.12988,14525.36035,14550.34961,127140000,14550.34961
2013-04-02,41366,14572.84961,14684.49023,14572.84961,14662.00977,98420000,14662.00977
2013-04-01,41365,14578.54004,14605.71973,14531.48047,14572.84961,91400000,14572.84961
2013-03-28,41361,14526.16016,14585.09961,14520.86035,14578.54004,153710000,14578.54004
2013-03-27,41360,14559.65039,14559.65039,14439.54981,14526.16016,92680000,14526.16016
2013-03-26,41359,14447.75,14561.54004,14447.75,14559.65039,96030000,14559.65039
2013-03-25,41358,14512.03027,14563.75,14395,14447.75,124840000,14447.75
2013-03-22,41355,14421.49023,14519.9502,14421.49023,14512.03027,101450000,14512.03027
2013-03-21,41354,14511.73047,14511.73047,14383.01953,14421.49023,110450000,14421.49023
2013-03-20,41353,14455.82031,14546.82031,14455.82031,14511.73047,121240000,14511.73047
2013-03-19,41352,14452.05957,14514.33984,14382.08984,14455.82031,122170000,14455.82031
2013-03-18,41351,14514.11035,14521.58984,14404.20996,14452.05957,119640000,14452.05957
2013-03-15,41348,14539.13965,14539.13965,14470.5,14514.11035,407770000,14514.11035
2013-03-14,41347,14455.28027,14539.29004,14455.28027,14539.13965,117390000,14539.13965
2013-03-13,41346,14450.05957,14472.79981,14411.66016,14455.28027,83920000,14455.28027
2013-03-12,41345,14447.29004,14478.79981,14412.05957,14450.05957,102100000,14450.05957
2013-03-11,41344,14397.07031,14448.05957,14373.32031,14447.29004,94880000,14447.29004
2013-03-08,41341,14329.49023,14413.16992,14329.49023,14397.07031,115630000,14397.07031
2013-03-07,41340,14296.24023,14354.69043,14296.24023,14329.49023,117080000,14329.49023
2013-03-06,41339,14253.76953,14320.65039,14253,14296.24023,116510000,14296.24023
2013-03-05,41338,14127.82031,14286.37012,14127.82031,14253.76953,112100000,14253.76953
2013-03-04,41337,14089.66016,14128.20996,14030.37012,14127.82031,110810000,14127.82031
2013-03-01,41334,14054.49023,14107.08984,13937.59961,14089.66016,125920000,14089.66016
2013-02-28,41333,14075.37012,14149.15039,14050.17969,14054.49023,177150000,14054.49023
2013-02-27,41332,13900.12988,14104.86035,13880.19043,14075.37012,107010000,14075.37012
2013-02-26,41331,13784.16992,13918.44043,13784.16992,13900.12988,132580000,13900.12988
2013-02-25,41330,14000.57031,14081.58008,13784.00977,13784.16992,152190000,13784.16992
2013-02-22,41327,13880.62012,14001.19043,13880.62012,14000.57031,139850000,14000.57031
2013-02-21,41326,13927.54004,13927.54004,13834.40039,13880.62012,131410000,13880.62012
2013-02-20,41325,14035.66992,14058.26953,13919.28027,13927.54004,138540000,13927.54004
2013-02-19,41324,13981.75977,14044.82031,13977.90039,14035.66992,136410000,14035.66992
2013-02-15,41320,13973.38965,14001.92969,13906.73047,13981.75977,195670000,13981.75977
2013-02-14,41319,13982.91016,13990.36035,13921.94043,13973.38965,114800000,13973.38965
2013-02-13,41318,14018.7002,14029.34961,13945.78027,13982.91016,130520000,13982.91016
2013-02-12,41317,13971.24023,14038.96973,13968.94043,14018.7002,117180000,14018.7002
2013-02-11,41316,13992.96973,13992.96973,13940.41016,13971.24023,75090000,13971.24023
2013-02-08,41313,13944.04981,14022.62012,13944.04981,13992.96973,99860000,13992.96973
2013-02-07,41312,13986.51953,13988.05957,13852.2002,13944.04981,118530000,13944.04981
2013-02-06,41311,13979.29981,13991.61035,13913.17969,13986.51953,127560000,13986.51953
2013-02-05,41310,13880.08008,14013.59961,13880.08008,13979.29981,134390000,13979.29981
2013-02-04,41309,14009.79004,14009.79004,13866.83008,13880.08008,130420000,13880.08008
